"name","team_name","game_date","season","espn_player_id","team_id","espn_game_id","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","dribbles","touch_time","defender_name","defender_distance","shot_clock"
"Jared Dudley","Washington Wizards","2015-12-09",2015,3201,1610612764,400828208,3,10,49,1,"Jump Shot","3PT Field Goal",24.1,"Houston Rockets",-70,239,0,0.8,"Capela, Clint",7,0
"Nicolas Batum","Charlotte Hornets","2015-12-12",2015,3416,1610612766,400828232,4,5,23,0,"Jump Shot","3PT Field Goal",28.2,"Boston Celtics",27,291,4,3,"Crowder, Jae",4.7,5.1
"Marvin Williams","Charlotte Hornets","2015-12-12",2015,2797,1610612766,400828232,1,11,10,0,"Jump Shot","3PT Field Goal",25.5,"Boston Celtics",112,234,0,1,"Bradley, Avery",7.4,15.6
"Damian Lillard","Portland Trail Blazers","2015-12-12",2015,6606,1610612757,400828239,3,10,12,0,"Jump Shot","3PT Field Goal",24.4,"New York Knicks",-107,223,3,4.7,"Calderon, Jose",1.8,8.3
"Eric Gordon","New Orleans Pelicans","2015-12-12",2015,3431,1610612740,400828235,4,0,30,0,"Jump Shot","3PT Field Goal",25.8,"Chicago Bulls",166,214,0,0.9,"Rose, Derrick",4.6,17.3
"Doug McDermott","Chicago Bulls","2015-12-12",2015,2528588,1610612741,400828235,2,9,16,0,"Jump Shot","3PT Field Goal",27.5,"New Orleans Pelicans",42,244,0,1.2,"Cunningham, Dante",5.7,11.8
"AlFarouq Aminu","Portland Trail Blazers","2015-12-12",2015,4248,1610612757,400828239,3,11,40,0,"Jump Shot","3PT Field Goal",24.7,"New York Knicks",-124,219,0,1,"Anthony, Carmelo",4.3,6.9
"Dennis Schroder","Atlanta Hawks","2015-12-12",2015,3032979,1610612737,400828234,1,3,9,0,"Jump Shot","3PT Field Goal",22.5,"San Antonio Spurs",233,38,0,0.9,"Mills, Patty",4.1,11.9
"Marcus Thornton","Houston Rockets","2015-12-12",2015,4017,1610612745,400828236,1,1,54,0,"Jump Shot","3PT Field Goal",24.4,"Los Angeles Lakers",-56,237,0,0.9,"Young, Nick",8.4,16.5
"AlFarouq Aminu","Portland Trail Blazers","2015-12-12",2015,4248,1610612757,400828239,3,4,15,0,"Jump Shot","3PT Field Goal",22.9,"New York Knicks",232,8,0,0.8,"Anthony, Carmelo",4,7.7
"Kawhi Leonard","San Antonio Spurs","2015-12-12",2015,6450,1610612759,400828234,4,6,52,0,"Jump Shot","3PT Field Goal",23.9,"Atlanta Hawks",146,200,0,0.9,"Holiday, Justin",4.1,8.5
"Klay Thompson","Golden State Warriors","2015-12-12",2015,6475,1610612744,400828238,1,6,55,0,"Jump Shot","3PT Field Goal",23.9,"Milwaukee Bucks",-243,65,0,0.8,"Parker, Jabari",4.5,20
"Doug McDermott","Chicago Bulls","2015-12-12",2015,2528588,1610612741,400828235,2,10,43,0,"Jump Shot","3PT Field Goal",28.4,"New Orleans Pelicans",163,218,0,0.8,"Cunningham, Dante",6.6,8.7
"Chris Paul","Los Angeles Clippers","2015-12-09",2015,2779,1610612746,400828211,3,5,40,1,"Jump Shot","3PT Field Goal",24.6,"Milwaukee Bucks",105,244,3,4.2,"Antetokounmpo, Giannis",4.1,1.6
"George Hill","Indiana Pacers","2015-12-12",2015,3438,1610612754,400828233,1,3,45,0,"Jump Shot","3PT Field Goal",24.6,"Detroit Pistons",2,252,2,3.7,"Jackson, Reggie",5.9,10.4
"Kentavious CaldwellPope","Detroit Pistons","2015-12-12",2015,2581018,1610612765,400828233,3,11,4,0,"Jump Shot","3PT Field Goal",23.3,"Indiana Pacers",-246,21,0,0.8,"Ellis, Monta",4.5,8.7
"Klay Thompson","Golden State Warriors","2015-12-12",2015,6475,1610612744,400828238,1,9,43,0,"Jump Shot","3PT Field Goal",24.1,"Milwaukee Bucks",-207,190,1,1.8,"Mayo, O.J.",4.3,20.3
"Isaiah Thomas","Boston Celtics","2015-12-12",2015,6472,1610612738,400828232,2,7,46,0,"Jump Shot","3PT Field Goal",22.9,"Charlotte Hornets",96,234,0,0.8,"Lamb, Jeremy",5.4,12.5
"Nick Young","Los Angeles Lakers","2015-12-12",2015,3243,1610612747,400828236,4,0,55,0,"Jump Shot","3PT Field Goal",26.4,"Houston Rockets",-227,154,0,1.1,"McDaniels, KJ",5.2,13.4
"Patrick Beverley","Houston Rockets","2015-12-12",2015,3964,1610612745,400828236,1,5,50,0,"Jump Shot","3PT Field Goal",23.2,"Los Angeles Lakers",-238,51,1,2.3,"Williams, Lou",7.6,2.3
"Arron Afflalo","New York Knicks","2015-12-12",2015,3187,1610612752,400828239,4,7,22,0,"Jump Shot","3PT Field Goal",22.9,"Portland Trail Blazers",-219,126,0,1,"McCollum, CJ",1.9,10.5
"Klay Thompson","Golden State Warriors","2015-12-12",2015,6475,1610612744,400828238,2,5,56,0,"Jump Shot","3PT Field Goal",25.3,"Milwaukee Bucks",-138,223,0,0.7,"Carter-Williams, Michael",4.4,12
"Chandler Parsons","Dallas Mavericks","2015-12-12",2015,6466,1610612742,400828237,3,9,18,0,"Jump Shot","3PT Field Goal",23.4,"Washington Wizards",195,154,3,4.9,"Gortat, Marcin",5.6,8.9
"Bojan Bogdanovic","Brooklyn Nets","2015-12-12",2015,3593,1610612751,400828231,1,10,29,0,"Jump Shot","3PT Field Goal",27,"Los Angeles Clippers",74,239,0,0.8,"Redick, JJ",5.9,5
"Marvin Williams","Charlotte Hornets","2015-12-12",2015,2797,1610612766,400828232,2,2,34,0,"Jump Shot","3PT Field Goal",23.7,"Boston Celtics",-227,36,0,0.9,"Crowder, Jae",7.2,10.1
"DAngelo Russell","Los Angeles Lakers","2015-12-12",2015,3136776,1610612747,400828236,2,7,59,0,"Jump Shot","3PT Field Goal",23.5,"Houston Rockets",-222,101,0,0.8,"Lawson, Ty",3.8,13.7
"Jimmy Butler","Chicago Bulls","2015-12-09",2015,6430,1610612741,400828206,1,0,0,0,"Jump Shot","3PT Field Goal",43.4,"Boston Celtics",68,434,2,1.4,"Crowder, Jae",10.5,0
"Raymond Felton","Dallas Mavericks","2015-12-12",2015,2753,1610612742,400828237,2,7,44,0,"Jump Shot","3PT Field Goal",24.5,"Washington Wizards",-27,242,4,7,"Neal, Gary",5.7,3.1
"Raymond Felton","Dallas Mavericks","2015-12-12",2015,2753,1610612742,400828237,2,5,9,0,"Jump Shot","3PT Field Goal",24.8,"Washington Wizards",74,237,0,1.1,"Gortat, Marcin",15.2,19.4
"Kelly Olynyk","Boston Celtics","2015-12-12",2015,2489663,1610612738,400828232,1,1,23,0,"Jump Shot","3PT Field Goal",24.6,"Charlotte Hornets",-52,247,0,0.9,"Kaminsky, Frank",4.9,11.2
"Stephen Curry","Golden State Warriors","2015-12-12",2015,3975,1610612744,400828238,1,11,7,0,"Jump Shot","3PT Field Goal",29.5,"Milwaukee Bucks",-74,282,7,6.1,"Monroe, Greg",7.2,18.2
"Charlie Villanueva","Dallas Mavericks","2015-12-12",2015,2792,1610612742,400828237,2,5,15,0,"Jump Shot","3PT Field Goal",25.5,"Washington Wizards",186,154,0,0.7,"Wall, John",5.2,6.5
"Bojan Bogdanovic","Brooklyn Nets","2015-12-12",2015,3593,1610612751,400828231,2,3,37,0,"Jump Shot","3PT Field Goal",25.2,"Los Angeles Clippers",-222,131,0,0.7,"Paul, Chris",4.6,16.8
"Eric Gordon","New Orleans Pelicans","2015-12-12",2015,3431,1610612740,400828235,1,10,39,0,"Jump Shot","3PT Field Goal",25.8,"Chicago Bulls",-109,213,1,2.7,"Snell, Tony",4.7,4.2
"Damian Lillard","Portland Trail Blazers","2015-11-28",2015,6606,1610612757,400828131,3,9,52,0,"Jump Shot","3PT Field Goal",28.1,"Los Angeles Lakers",-129,242,6,6.1,"Bryant, Kobe",5.1,17.7
"Stanley Johnson","Detroit Pistons","2015-12-12",2015,3134881,1610612765,400828233,1,1,34,0,"Jump Shot","3PT Field Goal",22.5,"Indiana Pacers",235,23,0,0.9,"George, Paul",4.2,10
"Nicolas Batum","Charlotte Hornets","2015-12-12",2015,3416,1610612766,400828232,3,3,56,0,"Jump Shot","3PT Field Goal",23.4,"Boston Celtics",-83,237,0,1.2,"Crowder, Jae",2,13.8
